Основной ОКВЭД,Кол-во дополнительных ОКВЭДОВ,Нормализованно Кол-во сотрудников,Система налогообложения,Отношение оборотов,"Нормализованно Доходы (тыс, руб.)",ЗСК,Мошенники,Сервисы регистраторы,Вся негативная информация,Нормализованно Налоговая нагрузка,Оценка надежности,Нормализованно Возможная сумма при 3%,score,result
315,0.0,0.0,1,0.833335,0.0,1.0,0.0,0.0,0,0.7667309303219169,0.93,0.6238503280538656,-0.5386448210313803,1
283,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.5374883466363704,-0.0927588645502417,1
882,0.5,0.1319069322883358,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.92,0.6259689468005765,-1.7741794924609142,1
503,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.05,0.0,2.526315789473683,0
707,0.5,0.5467697175661551,0,1.0,0.6190392268715099,0.0,0.0,0.0,0,0.0,0.94,0.8407662948105484,-2.243408249942659,1
633,0.5,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.67,0.5260553684374635,0.9219796011019867,0
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.02,0.0,0.3789473684210526,1
332,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.0181367392543234,0.1632057854008038,0,0.7667309303219169,0.06,0.0,-0.4968662531640327,1
283,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.09,0.0,0.23157894736842102,1
283,0.5,0.0,1,0.0,0.0,2.0,0.0384415141002624,0.3200487005029163,0,0.7667309303219169,0.07,0.0,3.8264471046760193,0
340,0.5,0.0,1,0.0,0.0,0.0,0.150815501461461,0.9180672892233558,0,0.7667309303219169,0.06,0.0,0.38475507949879817,1
503,0.0,0.08322400828304662,1,0.8333333333333334,0.0,0.0,0.0,0.0,1,0.7667309303219169,0.75,0.5267730497039087,-2.036190351804142,1
283,0.5,0.0,1,0.0,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.2,0.5063978698806405,1.0941002951377021,0
633,0.5,0.0,1,0.16666666666666666,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.45,0.5085863006773242,0.6196098206336613,0
957,0.5,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.5085863006773242,-0.6084265318284876,1
707,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.08,0.0,0.2526315789473684,1
828,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.5288596646837346,0.01568328143230832,1
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.04,0.0,0.3368421052631578,1
332,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.5004084686532692,-0.18436101476699382,1
312,0.0,0.0,1,0.0,0.0,2.0,0.913723428485416,0.9377366630112168,0,0.7667309303219169,0.09,0.0,5.250625922458604,0
633,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.8626996502812897,0.37,0.5085863006773242,-1.6309000319765345,1
332,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.08,0.0,-0.7824899633273245,1
633,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.03,0.0,0.35789473684210515,1
707,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.7667309303219169,0.23,0.5085863006773242,-1.1803901793663385,1
422,0.0,0.08322400828304662,0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.09,0.0,2.424584419308832,0
886,0.0,0.08322400828304662,0,1.0,0.389572001737242,1.0,0.0,0.0,0,0.0,0.31,0.5121992014348261,1.3981649233118991,0
626,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.726040038906933,0.8927732769686904,0,0.8626996502812897,0.68,0.5004084686532692,-0.523873129782806,1
633,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.69,0.4903996406455188,-1.2122524991851906,1
302,0.5,0.0,1,0.16666666666666666,0.0,1.0,0.965456447687825,0.9335311181689732,1,0.7667309303219169,0.02,0.0,3.7111811586271988,0
283,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1,0.8626996502812897,0.89,0.5274790780969886,-0.5220710552364114,1
503,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.09,0.0,0.23157894736842102,1
707,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.49,0.5085863006773242,-0.7979002160390138,1
980,0.5,0.0,1,0.0,0.0,0.0,0.111053612470815,0.1335287895830444,0,0.7667309303219169,0.2,0.5063978698806405,-0.9642340184898137,1
877,0.5,0.0,1,0.03333333333333333,0.0,2.0,0.528806443656317,0.9930650146840664,1,0.8626996502812897,0.23,0.5288596646837346,4.689916579537295,0
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.04,0.0,0.3368421052631578,1
426,0.5,0.0,1,0.03333333333333333,0.0,1.0,0.0,0.0,0,0.8626996502812897,0.07,0.0,1.3038422893256367,0
656,0.5,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0,0.52,0.5004084686532692,-1.17383469897752,1
770,0.0,0.08322400828304662,0,1.0,0.46517982744523817,1.0,0.0,0.0,0,0.0,0.24,0.5816981025214902,1.4880936120871298,0
823,0.5,0.1932401630015445,0,1.0,0.48813339993253785,0.0,0.0,0.0,0,0.0,0.8,0.6004072250754868,-1.730572548789204,1
768,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.8626996502812897,0.75,0.5085863006773242,-2.2203737161870607,1
648,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.28,0.532762486529333,-0.36470196872133315,1
739,0.5,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.07,0.0,0.25616336667725326,1
509,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.09,0.0,0.23157894736842102,1
797,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.21,0.5085863006773242,-1.3488112319979173,1
307,0.0,0.0,1,0.0,0.0,1.0,0.877044314175758,0.9957801737124742,0,0.7667309303219169,0.08,0.0,3.1889042344497605,0
656,0.0,0.08322400828304662,0,1.0,0.5398581983296212,1.0,0.0,0.0,1,0.0,0.93,0.6466918538941034,0.19059975805116436,1
311,0.5,0.0,1,0.0,0.0,1.0,0.164516516177033,0.7810880673680496,0,0.7667309303219169,0.11,0.5004084686532692,2.0706275309005044,0
626,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.05,0.0,-0.7193320685904824,1
708,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.22,0.5267730497039087,-0.3414427025224926,1
750,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.04,0.0,0.23157894736842097,1
503,0.0,0.0,1,0.0,0.0,1.0,0.528806443656317,0.9930650146840664,0,0.7667309303219169,0.07,0.0,2.8405326243993936,0
503,0.5,0.08322400828304662,1,0.03333333333333333,0.0,2.0,0.165549918996604,0.9258714863016207,1,0.8626996502812897,0.09,0.0,4.708870293158916,0
399,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.85,0.6913728636980087,-1.5178742129413711,1
283,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.02,0.0,0.2736842105263157,1
503,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.06,0.0,2.2947368421052623,0
501,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.7667309303219169,0.1,0.5085863006773242,-0.8014428109452859,1
283,0.5,0.0,1,0.8333333333333334,0.0,0.0,0.0393700566495272,0.0829450579341534,0,0.7667309303219169,0.05,0.0,-0.3274214216602923,1
283,0.0,0.0,1,0.03333333333333333,0.0,2.0,0.906181459098738,0.9973328030750532,1,0.8626996502812897,0.01,0.0,5.644383617929626,0
503,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.04,0.0,4.547368421052631,0
438,0.0,0.0,1,0.16666666666666666,0.0,2.0,0.0,0.0,1,0.7667309303219169,0.71,0.5004084686532692,2.0752542850635756,0
304,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.83,0.4903996406455188,2.703536974499019,0
643,0.0,0.08322400828304662,1,0.0,0.35177608817228,1.0,0.897779136036346,0.8284108393036664,1,0.7667309303219169,0.63,0.5168188497379859,1.7311396587844603,0
283,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.21,0.534521699284989,-0.007455362894469514,1
484,0.5,0.0,1,0.0,0.0,2.0,0.0,0.0,0,0.8626996502812897,0.31,0.5260553684374635,2.699506100953939,0
877,0.5,0.0,1,0.0,0.0,1.0,0.0,0.0,0,0.7667309303219169,0.05,0.0,1.3859310893042538,0
832,0.0,0.0,1,0.16666666666666666,0.0,1.0,0.243968644790307,0.9411142189159616,1,0.8626996502812897,0.81,0.5913108506546013,0.9229202535121194,0
637,0.5,0.0,1,0.0,0.0,0.0,0.0420363702668106,0.8366341994850588,0,0.7667309303219169,0.02,0.0,0.2687422153588535,1
828,0.5,0.0,1,0.0,0.0,0.0,0.106110518813668,0.0782536381680857,0,0.7667309303219169,0.07,0.0,-0.5673697980833732,1
283,0.0,0.08322400828304662,1,0.166667,0.4835646802121497,1.0,0.204911499858843,0.2549156724908141,0,0.8626996502812897,0.81,0.6069053267961296,-0.2779053588537919,1
503,0.0,0.0,1,0.0,0.0,2.0,0.0,0.0,1,0.7667309303219169,0.28,0.5260553684374635,2.918437006195714,0
302,0.5,0.0,1,0.8333333333333334,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.54,0.5085863006773242,-1.6751270214716014,1
304,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,1,0.0,0.34,0.5004084686532692,3.9419547747066894,0
611,0.5,0.08322400828304662,1,0.16666666666666666,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.12,0.5260553684374635,1.2903898465571788,0
719,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.37,0.5004084686532692,1.4577442483909002,0
453,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.6,0.4903996406455188,-1.0227788149746644,1
283,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.08,0.0,4.463157894736841,0
708,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.05,0.0,0.2105263157894736,1
865,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.43,0.4903996406455188,-0.7701472360272962,1
484,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.26,0.5396767907823576,1.6748559191854464,0
588,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.04,0.0,0.3368421052631578,1
283,0.0,0.2879077656841038,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.06,0.0,2.234124680908609,0
302,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.3,0.5004084686532692,-0.39488733055646735,1
315,0.0,0.0,1,0.8333333333333334,0.0,0.0,0.188058366462627,0.757248240662721,0,0.7667309303219169,0.2,0.5063978698806405,-0.06873485525666802,1
315,0.0,0.0,1,0.03333333333333333,0.0,2.0,0.290963393323055,0.8762331110576232,0,0.8626996502812897,0.08,0.0,4.511417557094771,0
484,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.03,0.0,-0.6772268054325876,1
659,0.5,0.4198146979724396,1,0.0,0.7108498374230116,0.0,0.0,0.0,1,0.8626996502812897,0.86,0.8213709044162516,-2.954876332894763,1
633,0.5,0.0,1,1.0,0.0,0.0,0.0121794321947991,0.0672808296264498,0,0.0,0.11,0.5004084686532692,-0.22703442337620547,1
668,0.5,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.09,0.0,0.21405810351935853,1
889,0.0,0.0,1,0.8333333333333334,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.07,0.0,-0.6035425949062718,1
304,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.02,0.0,0.2736842105263157,1
453,0.5,0.2638138645766716,1,0.0,0.6157220924944303,1.0,0.0,0.0,1,0.7667309303219169,0.9,0.7328958685506287,-0.7778217148071417,1
503,0.5,0.08322400828304662,0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.38,0.542771412431583,1.7193528463077223,0
658,0.5,0.0,1,0.0,0.0,1.0,0.749124841175529,0.9937917416165928,0,0.7667309303219169,0.01,0.0,3.3047906501380657,0
952,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4210526315789473,1
281,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.9344910767047938,0.27,0.5004084686532692,-1.2446194761905693,1
911,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.07,0.0,0.2736842105263157,1
453,0.5,0.0,1,1.0,0.0,0.0,0.626964772644559,0.2166893976043315,1,0.0,0.22,0.5004084686532692,0.5563275854949961,0
391,0.5,0.1932401630015445,0,1.0,0.5390204914371162,1.0,0.0,0.0,1,0.0,0.87,0.6459422695008942,0.3996462910521389,1
302,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.05,0.0,4.526315789473683,0
169,0.5,0.0,1,0.8333333333333334,0.0,0.0,0.503281318098333,0.0865265453606239,0,0.7667309303219169,0.08,0.0,0.1015183139978931,1
325,0.0,0.08322400828304662,1,0.0,0.37064300740688727,0.0,0.0,0.0,0,0.7667309303219169,0.2,0.535187627288585,-1.5111401466645547,1
382,0.5,0.08322400828304662,1,0.0,0.5979412417571507,1.0,0.0,0.0,1,0.8626996502812897,0.05,0.0,1.2766619752630368,0
762,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.7,0.5085863006773242,-2.380390179366338,1
304,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.06,0.0,0.5052631578947367,0
788,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.16,0.5342332469686681,1.8873877511168058,0
611,0.5,0.0,1,0.0,0.0,0.0,0.127604252752941,0.0843967908070812,1,0.7667309303219169,0.52,0.5004084686532692,-1.4594814585574527,1
791,0.5,0.08322400828304662,0,1.0,0.16332304264324737,0.0,0.0,0.0,0,0.0,0.27,0.5445962316252059,-0.43429757871866337,1
283,0.0,0.0,1,0.03333333333333333,0.0,1.0,0.456992914486205,0.9850441888764856,1,0.8626996502812897,0.06,0.0,2.948091871812679,0
513,0.5,0.0,1,0.0,0.0,1.0,0.376271695039201,0.9834944376573678,0,0.8626996502812897,0.08,0.0,2.703596113216761,0
833,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.5,0.5085863006773242,-1.854074389892654,1
302,0.0,0.0,1,0.0,0.0,1.0,0.443059953228441,0.9695920758373352,0,0.7667309303219169,0.17,0.5260553684374635,2.3212286157386366,0
984,0.5,0.0,1,1.0,0.0,0.0,0.919665455975347,0.0420669041912557,0,0.0,0.3,0.5004084686532692,0.3016730485662723,1
984,0.5,0.0,1,1.0,0.0,0.0,0.919665455975347,0.0420669041912557,0,0.0,0.3,0.5004084686532692,0.3016730485662723,1
799,0.0,0.1319069322883358,0,1.0,0.3238244288839575,0.0,0.0,0.0,0,0.0,0.12,0.5245127859619475,-0.29420066641887543,1
306,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.08,0.0,0.46315789473684205,0
536,0.5,0.0,1,1.0,0.0,0.0,0.909543455961933,0.1314074953564541,0,0.0,0.26,0.4903996406455188,0.4729590285183741,0
306,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.19,0.5004084686532692,-0.16330838318804644,1
281,0.0,0.0,1,0.16666666666666666,0.0,1.0,0.528806443656317,0.9930650146840664,0,0.8626996502812897,0.25,0.5314989053611596,2.2678915961298234,0
283,0.5,0.2879077656841038,1,0.0500001,0.5524435264093737,0.0,0.0,0.0,0,0.9344910767047938,0.93,0.6779712891780698,-3.187467813963464,1
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.52,0.5004084686532692,-0.8580452252933094,1
773,0.5,0.0,1,0.0,0.0,2.0,0.20525746172996,0.9497745596713044,1,0.7667309303219169,0.05,0.0,4.917543743410847,0
332,0.5,0.0,1,0.0,0.0,0.0,0.445568593051243,0.948057278862926,0,0.7667309303219169,0.07,0.0,0.7055372702665373,0
681,0.5,0.2151309405713824,0,1.0,0.44330146945804,0.0,0.0,0.0,0,0.0,0.84,0.5958627587631601,-1.7988407804890505,1
505,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.01,0.0,-0.635121542274693,1
484,0.5,0.08322400828304662,1,0.0,0.0,1.0,0.0146648556370079,0.0803424581237212,1,0.9344910767047938,0.07,0.0,1.5485441828965498,0
828,0.0,0.0,1,0.16666666666666666,0.0,1.0,0.0,0.0,0,0.7667309303219169,0.71,0.5085863006773242,-0.24354807410318075,1
306,0.5,0.0,1,0.16666666666666666,0.0,1.0,0.0344605532357471,0.4033088617177455,0,0.7667309303219169,0.08,0.0,1.8362146839921412,0
658,0.5,0.0,1,0.0,0.0,0.0,0.163955820038841,0.8917699360519714,0,0.7667309303219169,0.76,0.5004084686532692,-1.287139655893463,1
658,0.5,0.0,1,0.0,0.0,0.0,0.163955820038841,0.8917699360519714,0,0.7667309303219169,0.76,0.5004084686532692,-1.287139655893463,1
611,0.0,0.0,1,0.0,0.0,0.0,0.05187461433821,0.0466321968251545,0,0.7667309303219169,0.22,0.5004084686532692,-1.2631595979223555,1
832,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.63,0.5374883466363704,3.1072411354497578,0
332,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.08,0.0,0.2526315789473684,1
315,0.5,0.0,1,0.03333333333333333,0.0,1.0,0.734503149327356,0.0629855238985949,0,0.8626996502812897,0.08,0.0,2.122251419037164,0
317,0.0,0.0,1,0.16666666666666666,0.0,0.0,0.71476053274172,0.0317378244635249,0,0.7667309303219169,0.01,0.0,0.09803462320451208,1
560,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.57,0.5085863006773242,-2.0014428109452855,1
390,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.62,0.5085863006773242,-1.1768475844600665,1
763,0.0,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.02,0.0,0.25616336667725326,1
317,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.71,0.5004084686532692,-1.363308383188046,1
789,0.5,0.08322400828304662,1,0.0,0.0,1.0,0.0,0.0,0,0.7667309303219169,0.45,0.5342332469686681,0.32948220709831394,1
283,0.0,0.0,1,0.16666666666666666,0.0,2.0,0.0,0.0,1,0.8626996502812897,0.06,0.0,3.577526499851952,0
304,0.5,0.0,1,0.16666666666666666,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.24,0.5288596646837346,1.0542459496839311,0
863,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.7667309303219169,0.26,0.5085863006773242,-1.1382849162084439,1
304,0.5,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.25,0.5342332469686681,-0.10908046115330858,1
637,0.0,0.0,1,0.8333333333333334,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.08,0.0,-0.6245952264852193,1
658,0.5,0.0,1,0.0,0.0,0.0,0.02025483885594,0.6614371047949416,0,0.7667309303219169,0.01,0.0,0.08244892472623487,1
304,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.08,0.0,2.2526315789473674,0
949,0.5,0.1319069322883358,0,1.0,0.47579845469837856,0.0,0.0,0.0,0,0.0,0.83,0.5893692327999549,-1.771557894544213,1
304,0.0,0.0,1,0.0,0.0,1.0,0.528806443656317,0.9930650146840664,0,0.7667309303219169,0.2,0.5063978698806405,2.3802807776012638,0
293,0.5,0.08322400828304662,0,1.0,0.5128700514865642,1.0,0.0,0.0,0,0.0,0.94,0.6225424043771207,0.08454456443870831,1
935,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.02,0.0,-0.6035425949062718,1
768,0.5,0.0,1,0.0,0.0,0.0,0.0414971953277461,0.0764442229965467,0,0.9344910767047938,0.25,0.5085863006773242,-1.2919045529107025,1
283,0.0,0.08322400828304662,1,0.0,0.5276631235786391,1.0,0.623545447302359,0.1721008117646567,1,0.9344910767047938,0.91,0.6457885265704154,-0.04772138386641219,1
304,0.5,0.0,1,0.0,0.0,0.0,0.842033469286464,0.4512049356903406,1,0.7667309303219169,0.2,0.5063978698806405,0.35014072142907576,1
687,0.0,0.0,1,0.05,0.0,0.0,0.0,0.0,0,0.9344910767047938,0.33,0.5085863006773242,-1.6739481511468,1
828,0.5,0.0,1,0.0,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.05,0.0,1.5964574050937275,0
563,0.0,0.0,1,0.16666666666666666,0.0,0.0,0.942489302994393,0.9837089197987222,0,0.7667309303219169,0.04,0.0,1.2766660606654279,0
153,0.5,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.53,0.5263438203673266,1.2166101714436162,0
306,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.84,0.5004084686532692,-1.3212031200301513,1
611,0.5,0.0,1,0.0,0.0,0.0,0.492642741158065,0.8725332121487213,0,0.7667309303219169,0.22,0.5085863006773242,0.172426613588173,1
946,0.0,0.0,1,0.016666666666666666,0.0,0.0,0.233058155476005,0.2178456478270808,0,0.9999999980123737,0.2,0.5063978698806405,-0.9698267896435,1
707,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.33,0.5085863006773242,-0.4610581107758562,1
283,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.7667309303219169,0.09,0.0,-0.6982794370115349,1
596,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.6,0.5085863006773242,-1.0294791634074347,1
306,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.06,0.0,0.18947368421052624,1
505,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.06,0.0,0.2947368421052631,1
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.32,0.5004084686532692,-0.4369925937143621,1
302,0.0,0.08322400828304662,1,0.03333333333333333,0.0,0.0,0.0,0.0,0,0.8626996502812897,0.55,0.5274794285212532,-2.1290657123996763,1
283,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.9344910767047938,0.25,0.5260553684374635,-1.5277525445321143,1
503,0.5,0.5101035005713649,0,1.0,0.7270933500617577,0.0,0.0,0.0,0,0.0,0.94,0.8506032141409902,-2.2848096474613913,1
611,0.5,0.0,1,1.0,0.0,1.0,0.0356627280786231,0.3019620588313602,0,0.0,0.05,0.0,2.460657670431561,0
886,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.22,0.5314989053611596,1.762079350656414,0
732,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.17,0.5085863006773242,-0.12421600551269836,1
306,0.5,0.0,1,0.16666666666666666,0.0,2.0,0.357263165677502,0.956612603793293,1,0.7667309303219169,0.05,0.0,5.137379267694564,0
503,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.06,0.0,0.5052631578947367,0
283,0.0,0.0,1,0.0,0.0,0.0,0.528806443656317,0.9930650146840664,1,0.7667309303219169,0.02,0.0,1.051058940188868,0
607,0.0,0.0,1,1.0,0.0,1.0,0.232857101581847,0.937022151706056,1,0.0,0.07,0.0,3.3998728981977915,0
908,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3157894736842104,1
18,0.5,0.0,1,0.0,0.0,0.0,0.806419018623197,0.2339703055523554,1,0.8626996502812897,0.05,0.0,0.535831051615692,0
476,0.0,0.08322400828304662,0,1.0,0.3909683091188226,1.0,0.0,0.0,0,0.0,0.52,0.5234582023498059,0.9513236882878202,0
633,0.5,0.0,1,0.0,0.0,1.0,0.0,0.0,0,0.7667309303219169,0.01,0.0,1.4701416156200433,0
633,0.0,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.18,0.5260553684374635,-0.27448861116812784,1
367,0.0,0.08322400828304662,1,0.0,0.4136162399462114,0.0,0.0,0.0,0,0.7667309303219169,0.26,0.5337208993976977,-1.6550095553528905,1
380,0.0,0.08322400828304662,1,0.16666666666666666,0.5078415278946848,1.0,0.0,0.0,1,0.7667309303219169,0.92,0.6198738091495504,-0.7474765380818782,1
707,0.5,0.37113177396715047,0,1.0,0.6506493721185244,0.0,0.0,0.0,0,0.0,0.85,0.7740236993441072,-2.0056783141171333,1
283,0.5,0.0,0,1.0,0.4835225323775794,1.0,0.0,0.0,0,0.0,0.17,0.5881032971540512,1.7481629821526838,0
283,0.5,0.08322400828304662,1,0.03333333333333333,0.4414891373146848,0.0,0.0,0.0,1,0.8626996502812897,0.26,0.5504884397881163,-1.3971170901568088,1
615,0.5,0.0,1,0.166667,0.0,0.0,0.0,0.0,1,0.8626996502812897,0.22,0.5085863006773242,-1.0519525582923241,1
519,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.07,0.0,0.2736842105263157,1
980,0.5,0.0,1,0.0,0.0,1.0,0.0,0.0,0,0.7667309303219169,0.04,0.0,1.4069837208832012,0
311,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.09,0.0,4.336842105263156,0
283,0.5,0.08322400828304662,1,0.16666666666666666,0.4573721605599753,1.0,0.0274206074654714,0.1889281506932465,1,0.8626996502812897,0.83,0.5927773498168544,-0.24428084768255282,1
645,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.11,0.5245846100077074,-0.0037943300028395323,1
715,0.0,0.0,1,0.8333333333333334,0.0,0.0,0.0,0.0,1,0.7667309303219169,0.2,0.5085863006773242,-0.8540743898926544,1
876,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.06,0.0,2.2947368421052623,0
611,0.5,0.0,1,0.03333333333333333,0.0,2.0,0.0,0.0,1,0.8626996502812897,0.07,0.0,3.6196317630098465,0
415,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.28,0.5260553684374635,-0.46749408310853907,1
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.02,0.0,0.3789473684210526,1
707,0.5,0.0,0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.01,0.0,2.7157894736842096,0
387,0.5,0.0,1,0.0,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.05,0.0,1.5964574050937275,0
332,0.5,0.0,0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.02,0.0,2.694736842105262,0
283,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.27,0.532762486529333,3.8668769786470873,0
340,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.19,0.5214899972580526,3.934187895747032,0
302,0.5,0.0,1,0.833335,0.0,0.0,0.0,0.0,1,0.7667309303219169,0.07,0.0,-0.28775259490627186,1
306,0.5,0.0,1,0.0,0.0,1.0,0.0,0.0,1,0.8626996502812897,0.76,0.5085863006773242,-0.13616318987127196,1
